mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR tw_dis chr start end strand de
scaffold_1_1002385_1002452_+ 0 5.77069934247052 5.01855331177515 8.62186563489295 16.4950725954739 5.62989859910438 7.00590158488393 5.93250459350154 1.78302186568241 3.31938083603551 0.00153522786472636 0.00529939842254528 0.0348170544081349 scaffold_1 1002385 1002452 + 1
scaffold_1_1003940_1003966_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.62370651226547 10.5461329807473 0.0272786958961302 0.0103488197126514 5.24969961781943 6.16776791298505 2.43480685202867 1.27855773342381e-06 9.29968099961047e-06 0.0366421251817755 scaffold_1 1003940 1003966 + 1
scaffold_1_1004706_1004728_+ 31.46191202587 26.7990452000166 27.8695954579294 51.9015470484373 68.6877722479649 21.3868373357657 31.8565756833765 26.2804621208947 1.06679278222686 5.43632572548175 0.000129109144569628 0.000576378088186111 0.0222756706594178 scaffold_1 1004706 1004728 + 1
scaffold_1_1142701_1142721_+ 9.84344539532588 10.7489933294961 12.3879368460506 22.5859023529454 27.3358295179746 11.5788818750962 12.1054097805223 12.5744312008395 1.17316476269166 4.27075632840347 0.00209769301153245 0.00696472381364034 0.0217502973605641 scaffold_1 1142701 1142721 + 1
scaffold_1_1389417_1389645_+ 102.53011551803 110.766024000392 103.817475935922 32.3330139215435 33.5663607767845 52.5132389907771 66.4455392387163 60.1273272092329 -1.67841229296613 6.38583604814266 1.01840852944134e-11 1.94203259462569e-10 0.0146941721562794 scaffold_1 1389417 1389645 + 1
scaffold_1_1394632_1394660_+ 9.1411362088486 8.30968870867755 4.99324128880757 1.38777878078145e-17 1.38777878078145e-17 0.0308289198051742 0.0116932795664972 5.97348470043461 -5.97432516556412 2.71473476448671 4.67228447288171e-05 0.000233339248589282 0.036791803811857 scaffold_1 1394632 1394660 + 1
scaffold_1_1478716_1478781_+ 49.4758897417493 37.4320029216092 58.7493380239348 114.087654959698 176.806556617712 32.6267226850378 28.078162213671 36.9350167780303 1.5805591415315 6.30073931112891 1.75736125263357e-08 1.88278880963234e-07 0.0342134262349062 scaffold_1 1478716 1478781 + 1
scaffold_1_1623655_1623687_+ 32.1662510041877 36.1690758918418 32.5002940362884 17.7946353928998 14.1694651064176 31.51265082724 28.8071719442045 20.4629704817602 -1.06712253673879 5.05184441453294 0.00207989338218668 0.0069123871771563 0.0211309246835527 scaffold_1 1623655 1623687 + 1
scaffold_1_1647762_1647798_+ 38.7334149757776 38.3413700036456 38.5257458912447 0.0236023522554409 6.37393011130392 17.8822007850903 20.6405896248896 17.9682312298389 -3.53947911046997 4.82841953457577 6.72787274419684e-14 1.78877097008241e-12 0.0209561572418011 scaffold_1 1647762 1647798 + 1
scaffold_1_1651966_1651980_+ 14.9005608605029 20.033767736159 12.188666908658 49.3808206221128 24.3767672038669 45.466160705467 43.1508103040822 51.7410489530123 1.22479157339656 5.30011840442471 0.00062519037362685 0.00235092820333907 0.0350268544018111 scaffold_1 1651966 1651980 + 1
scaffold_1_1657512_1657520_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 15.8493935821554 18.4940570327924 14.6781812192313 15.3736564984927 16.8149899476247 7.15834694940172 3.7626688288692 8.5254157551364e-13 1.92067054501226e-11 0.023826823695414 scaffold_1 1657512 1657520 + 1
scaffold_1_1659771_1659812_+ 5.96093444513718 6.01050890399229 0 17.0329779446973 18.9592513351547 6.1064323049474 8.53989157208545 7.58632281127582 2.15143517438653 3.60808735556443 1.51386073620259e-05 8.56900715772703e-05 0.029086915817423 scaffold_1 1659771 1659812 + 1
scaffold_1_1662832_1662838_+ 20.7746330934976 20.6370128062917 8.84628506271635 93.6781626379489 44.4195125231847 68.2989090550277 45.0052556664707 54.4138550189164 2.03549849698516 5.72466201803957 2.72544642309709e-07 2.26187619612043e-06 0.062845006481895 scaffold_1 1662832 1662838 + 1
scaffold_1_1665636_1665642_+ 5.30162568827061 5.28624155772789 7.6791460697606 1.38777878078145e-17 1.38777878078145e-17 0.0335128630896369 6.38212079591651 0.0320574088724104 -5.68212968363234 2.58493755903918 0.000259006348497009 0.00107039839559458 0.0370262961412249 scaffold_1 1665636 1665642 + 1
scaffold_1_1668800_1668804_+ 5.87294293163271 0 7.29951830683822 20.0382050573287 16.3531222100162 6.06824261151683 5.76723516502835 5.92547698025537 2.04107449268278 3.56094329227882 3.56591727241185e-05 0.000183950028292654 0.0310118404298964 scaffold_1 1668800 1668804 + 1
scaffold_1_1685675_1685714_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.47066865594376 12.5012443855699 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.45281946869162 2.38006905224855 4.75147184532132e-08 4.6389489742001e-07 0.0305958194237896 scaffold_1 1685675 1685714 + 1
scaffold_1_1686579_1686580_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 10.2821660509927 8.41113114330356 6.30933015626156 7.01024676291823 6.48377075915797 6.2895723756973 2.92980387914546 1.87989056414759e-07 1.61135737497601e-06 0.0266714272041819 scaffold_1 1686579 1686580 + 1
scaffold_1_1788840_1788853_+ 18.866593095201 26.7750752929659 27.0826172923332 10.4213478633423 9.66665387134012 18.8644741729033 17.3903725774932 16.4930232338936 -1.26173737379583 4.5482334040797 0.00199288212169872 0.00666034908168435 0.0219356984554104 scaffold_1 1788840 1788853 + 1
scaffold_1_1913199_1913260_+ 4.82057552213486 10.9918858610744 7.45191356724191 1.38777878078145e-17 1.38777878078145e-17 0.0630425220623554 6.41494498557613 6.60040051950395 -6.02525495732574 2.93862757231503 3.25460868670398e-05 0.000170044536976432 0.0388561075468177 scaffold_1 1913199 1913260 + 1
scaffold_1_1988827_1988856_+ 0 4.84060867292924 0 13.0493354356255 10.4849368848437 5.39691048820344 5.38574118035173 6.64279604816258 2.80580140707358 3.11977768875235 2.84009221739921e-05 0.000150550021081604 0.0299979296304176 scaffold_1 1988827 1988856 + 1
scaffold_1_2180779_2180804_+ 20.2939465364484 24.8157627311346 19.6936794791435 50.9139855050552 45.5518140046334 47.6038446678227 51.2716158480684 39.6796741561907 1.15379736988107 5.4925238456803 6.46979377955742e-05 0.000311498392705594 0.0187612145284837 scaffold_1 2180779 2180804 + 1
scaffold_1_2298518_2298523_+ 21.5589854597269 19.2687534270732 19.8964668619794 45.742635584552 34.0869241497855 48.3076407103802 38.7243634529391 34.8654710429834 0.975296083597813 5.31087519934425 0.00170903598048171 0.00582238654708773 0.0218604806829662 scaffold_1 2298518 2298523 + 1
scaffold_1_2332287_2332372_+ 25.6747985202298 29.7159293294858 29.4506103957515 13.1868485775992 11.5127261709113 15.7140043561259 18.6238226852082 16.4805469318407 -1.18791386670978 4.67764134841749 0.00153190370799535 0.00528971700865266 0.0196470033506518 scaffold_1 2332287 2332372 + 1
scaffold_1_2379042_2379051_+ 51.129530157028 59.4581198643731 51.7116438141053 35.7046952918758 23.4070200155463 27.6188907107239 31.2080947429785 28.6893456588679 -0.869298736890477 5.55619036591899 0.00225205210403178 0.00742397105061691 0.0195425346294251 scaffold_1 2379042 2379051 + 1
scaffold_1_2467087_2467097_+ 6.8161849681564 7.30775865271813 6.41844048896038 1.38777878078145e-17 1.38777878078145e-17 5.57944481598422 0.0239415120637338 7.67665374348685 -5.84901770463892 2.85997909513726 0.00010356762638643 0.000471869861070702 0.0344638203726677 scaffold_1 2467087 2467097 + 1
scaffold_1_2692183_2692187_+ 34.315635925252 31.3515350888927 38.676476422807 68.8575185962928 62.2219175579038 32.0316010721268 29.3084675311302 30.532636084526 0.911792978494656 5.62139776184053 0.000357033411248664 0.00143024045111926 0.01679277294425 scaffold_1 2692183 2692187 + 1
scaffold_1_2752479_2752534_+ 28.215653920401 26.9409569257514 28.7571504642022 53.9590313943824 51.6315235041651 28.9244116501297 31.9991023397167 39.682589057859 0.913277227430951 5.45316568770502 0.000940761050460379 0.00341159892337537 0.0180950342994913 scaffold_1 2752479 2752534 + 1
scaffold_1_2796147_2796149_+ 5.89618417044564 0 5.45637202994581 13.7150045595912 12.0870518403679 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.75679285676542 2.92545567232751 0.00144320375633853 0.00501746119863272 0.0329030776799598 scaffold_1 2796147 2796149 + 1
scaffold_1_2836718_2836773_+ 277.171160374266 264.702299639375 199.253445373409 1053.7481050879 493.41702715768 472.680888616423 351.720603748887 381.348394382002 1.64632032536268 8.97681044380222 2.10104238744013e-07 1.7823183743641e-06 0.0569840438766496 scaffold_1 2836718 2836773 + 1
scaffold_1_2839999_2840002_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 23.5502538279954 11.0056262401249 13.0818466711218 6.34397201521183 0.0848322295614703 7.16787267043606 3.29547916389945 1.14152309241829e-09 1.55819432306909e-08 0.108231154117611 scaffold_1 2839999 2840002 + 1
scaffold_1_2860053_2860082_+ 33.3196732828988 33.1352866781428 35.0273867803322 123.999506603081 108.908364502513 88.5960371591647 72.3506879356706 69.2664130847301 1.77971259654596 6.37286983482755 6.13944346706169e-14 1.65391409590183e-12 0.0169860033196094 scaffold_1 2860053 2860082 + 1
scaffold_1_2860240_2860383_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 22.1923674336964 27.4475696472709 7.682528575438 0.0235685750484707 5.34176883462463 7.68681049515539 3.46115256756941 2.82947429217682e-16 1.0631932367984e-14 0.0350577174756573 scaffold_1 2860240 2860383 + 1
scaffold_1_2864144_2864318_+ 63.2412341522619 58.184980572357 70.8708588885124 103.594892454073 114.021510845549 110.284718523872 110.488025731715 130.708678062497 0.762250032896994 6.79835818700507 0.000383513496440588 0.00152194775302202 0.0150612119296677 scaffold_1 2864144 2864318 + 1
scaffold_1_2923835_2923861_+ 12.5790087425479 11.4719051953805 13.1426579555431 26.522875230678 26.5599281030281 8.93594984403187 7.60392798674393 10.5125441052179 1.09002358068573 4.25565575572269 0.00302922752292959 0.00964015325787237 0.0215064327909111 scaffold_1 2923835 2923861 + 1
scaffold_1_3088838_3088863_+ 22.3354134026245 24.6097402183405 27.2473009174251 47.2964375529421 68.324031396467 24.6819755085108 32.1576568786091 28.678493574479 1.2203640485431 5.38053822791875 3.07393098660176e-05 0.000161516198331093 0.0233725224311609 scaffold_1 3088838 3088863 + 1
scaffold_1_3102280_3102315_+ 15.5646823065999 21.3451035715517 18.7928604614961 7.38821755338472 6.90562750725442 14.6873138427445 17.3778459468779 16.1000374185329 -1.3637308517051 4.27777077434629 0.00279516057450398 0.00897041289951906 0.0217626328959537 scaffold_1 3102280 3102315 + 1
scaffold_1_3136846_3136864_+ 5.7029786235566 7.92697959280668 8.69725746242467 1.38777878078145e-17 1.38777878078145e-17 0.0574520441094721 6.02971458800361 5.68933233860181 -5.96676524107238 2.87654909680445 4.22407755196495e-05 0.00021308327356403 0.0329366374997484 scaffold_1 3136846 3136864 + 1
scaffold_1_3210899_3210920_+ 5.3211851486163 5.30856120272651 5.66483487093718 1.38777878078145e-17 1.38777878078145e-17 5.37047719346192 0.0105572769706817 0.0266210596383367 -5.52143230584834 2.47011366986924 0.000588404809616089 0.0022357187225077 0.0334350723804023 scaffold_1 3210899 3210920 + 1
scaffold_1_3222177_3222295_+ 168.649309828591 177.947168636792 163.181459701779 102.914381512577 102.093085427788 121.326255235139 149.826182724453 142.062851667471 -0.728708518908608 7.3633927639371 0.00015224167361201 0.000662794768016714 0.012748938647118 scaffold_1 3222177 3222295 + 1
scaffold_1_3226938_3226942_+ 7.35414125531704 8.78595362662415 9.37193693123298 1.38777878078145e-17 1.38777878078145e-17 0.0649389812421419 6.32191041072327 7.14345949579003 -6.15623230115208 3.0126746758673 7.96675203467719e-06 4.76927901053015e-05 0.0335292604092149 scaffold_1 3226938 3226942 + 1
scaffold_1_3780346_3780593_+ 322.727073237823 272.034343248818 328.910981233414 615.476849374896 554.504973393754 293.987299207254 308.348946037877 312.63996650419 0.925844226868577 8.76303177988804 2.72965413200201e-09 3.43585513302553e-08 0.0119788572985412 scaffold_1 3780346 3780593 + 1
scaffold_1_3781684_3781813_+ 7.13376266904411 5.35896053045768 0 17.0385850664517 20.1011646618881 6.56881540267138 5.74747163439812 0.0573458001168103 2.13742105678407 3.46934613515521 4.7689130927698e-05 0.000238048245214092 0.0421604279874171 scaffold_1 3781684 3781813 + 1
scaffold_1_3900099_3900140_+ 46.7078483515477 46.5265921475343 43.3874098489587 23.4746439770468 20.7143310966486 39.1296658955982 36.4155479441503 37.3801748476927 -1.03966986482452 5.48215701534743 0.000505320074120746 0.00195653015770782 0.0160236843413015 scaffold_1 3900099 3900140 + 1
scaffold_1_3908088_3908139_+ 33.7279182893915 41.1819850032679 31.078209919599 21.1902935939747 11.4498471488446 32.1909438130734 21.937351436004 27.3821436877499 -1.10815042658242 5.09287043423271 0.00179549332426334 0.00606217126026975 0.0254192261774308 scaffold_1 3908088 3908139 + 1
scaffold_1_3917619_3917624_+ 13.5652454088758 12.325424397071 15.3079237946517 26.1851295001722 41.5375062081326 22.1736917448614 22.7924671153522 34.4551639748695 1.29368995813365 4.8617946698187 0.00036182490950752 0.00144602160656008 0.0298710496791115 scaffold_1 3917619 3917624 + 1
scaffold_1_3932010_3932011_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.9292662971572 12.309445299772 0.0554363918374909 5.93279511505589 5.32558327089516 6.71775440187578 2.88246183625479 2.68422952114228e-09 3.3870519471861e-08 0.0324977762115223 scaffold_1 3932010 3932011 + 1
scaffold_1_3973867_3973931_+ 282.601260269929 316.021939653965 303.1926316267 105.118970681294 85.9319577886985 244.028007117871 236.161799927397 335.565941715493 -1.65260558241315 8.11320859984402 2.01937894457947e-12 4.26356253749737e-11 0.0223465938507537 scaffold_1 3973867 3973931 + 1
scaffold_1_263026_263044_- 285.406583127337 321.27019494349 273.082170820734 545.761435306015 683.84520379168 380.490549227408 400.455514544826 363.399228113781 1.06749798764626 8.87499149929623 3.42979909564426e-10 5.13612414572727e-09 0.0147912583198109 scaffold_1 263026 263044 - 1
scaffold_1_324166_324180_- 16.0258166706204 12.3635269128735 23.8294484058739 35.56163321666 56.4702828801439 17.8441741318129 26.965631904017 24.218741432364 1.39652485383418 5.03189820614709 7.02458103569343e-05 0.000335041258484619 0.0350209757872549 scaffold_1 324166 324180 - 1
scaffold_1_342702_342796_- 47.3493303951288 46.6436297244827 44.1635943471491 24.4172109437664 25.6330933761873 36.9172649206403 37.8643834115776 47.0880232173401 -0.877209039820996 5.55473491287507 0.00286842133946186 0.00918237488203085 0.0171408993557067 scaffold_1 342702 342796 - 1
scaffold_1_435481_435482_- 0 0 5.10177810000366 7.0299502428428 12.9442338161614 0.0623393811410695 5.36995472238064 7.49497034300256 2.51167023747785 2.92973962879769 0.00057559966366211 0.00219772455008296 0.0541577989872874 scaffold_1 435481 435482 - 1
scaffold_1_584423_584426_- 12.7876348630215 11.20642950301 14.364896540511 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -6.73716271578788 3.02778470591273 2.8469786087724e-08 2.90780172248037e-07 0.0269451470873544 scaffold_1 584423 584426 - 1
scaffold_1_617236_617271_- 6.08495509957305 6.92429705025719 7.4786897747695 1.38777878078145e-17 1.38777878078145e-17 6.01506842542713 6.31703211494846 0.0574488611283384 -5.84502801207744 2.83736731991694 9.98741774699488e-05 0.000457704207550175 0.0328380607277279 scaffold_1 617236 617271 - 1
scaffold_1_630820_630852_- 18.6637942288164 21.1857869859771 19.2940380179535 8.11910999820816 0.0384942564036428 13.6230328475771 14.1169792417958 12.6045341804722 -2.23005455855185 4.1684692386429 2.37889275170957e-05 0.000128921047848103 0.0260363732422927 scaffold_1 630820 630852 - 1
scaffold_1_676767_676847_- 46.3274748036913 58.9862804423794 51.5605423851653 31.751271193247 21.1020520340093 33.4422757436074 37.541182521814 31.6801719399389 -0.981161550852979 5.56954563002024 0.000977267343881688 0.00353140999387766 0.0201887609393 scaffold_1 676767 676847 - 1
scaffold_1_688145_688156_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 7.40803504134565 10.0973502052834 0.0394953658264079 0.0149729191581478 7.7839501081519 6.19546180267519 2.53780053301767 8.30746651690977e-07 6.24316837946068e-06 0.0463963902155154 scaffold_1 688145 688156 - 1
scaffold_1_695964_695981_- 59.7363620927093 54.5196485104783 55.9369485984546 213.541818635926 155.523375362942 112.518891408265 72.1918920979105 77.7889752097862 1.69950547330472 6.87076478810672 5.56484137843424e-11 9.47605012652104e-10 0.0296075579898383 scaffold_1 695964 695981 - 1
scaffold_1_848044_848049_- 16.9788619017437 11.421658560623 14.4148646349339 34.5858173698037 38.496551602874 10.9117022949473 12.2021510090028 13.6629063133936 1.34865556519338 4.59184231005402 5.50095995947547e-05 0.000271133955795444 0.0214978317754046 scaffold_1 848044 848049 - 1
scaffold_1_982976_982985_- 9.11685617824545 13.1785069579811 10.3647258630946 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -6.50825129647265 2.86671872635381 3.48816890199969e-07 2.84387701593778e-06 0.0281012160277623 scaffold_1 982976 982985 - 1
scaffold_1_983238_983259_- 5.7331104568983 6.42907296767183 6.87468801697386 1.38777878078145e-17 1.38777878078145e-17 5.25865709516265 0.0103486176582127 0.0260941338700037 -5.74107856527188 2.57154727312533 0.000154429969775211 0.00067117387205334 0.0328164148604249 scaffold_1 983238 983259 - 1
scaffold_1_986054_986114_- 28.1114523582291 30.3171823340771 30.5608703851381 12.9345506052607 13.2222307144553 15.5018363954659 20.629595427276 16.4925210127956 -1.17477690475398 4.73707550657415 0.00116870495993376 0.00415970730758668 0.0196029439638008 scaffold_1 986054 986114 - 1
scaffold_1_1247361_1247443_- 101.512288426097 99.5903063394353 95.7391141018885 46.8874460182139 25.3973415035613 68.7140499948863 60.0451475648901 55.5701825567019 -1.44923484603131 6.36268763651843 8.78074996371146e-08 8.06261288372172e-07 0.0219745141530415 scaffold_1 1247361 1247443 - 1
scaffold_1_1434685_1434733_- 42.9800508567848 44.5405179660774 44.367201142304 20.95647012312 16.2446338519555 32.1520303404248 31.9841390685338 29.0831482391752 -1.23555177730791 5.33120910918984 8.85377820306676e-05 0.000412622532914548 0.016963683188784 scaffold_1 1434685 1434733 - 1
scaffold_1_1457781_1457840_- 20.6496137240494 28.4879354059059 16.7129468049555 81.144335518359 80.479922790274 62.3985520356075 72.1537306951765 90.872185773959 1.87373010077018 6.0605592197699 6.46598795144194e-11 1.09011846538962e-09 0.0246374689471479 scaffold_1 1457781 1457840 - 1
scaffold_1_1533572_1533579_- 64.7222124039627 75.4538810086034 59.6472328344042 36.6312934659716 24.7832222167791 22.6516480910289 42.6473963397001 19.3871430440908 -1.11402788423553 5.71511959538498 0.0011940223088231 0.0042379676440382 0.0391125128523418 scaffold_1 1533572 1533579 - 1
scaffold_1_1579937_1579943_- 5.35880666180478 0 7.74504615235728 18.6344537555793 24.5669739815651 5.52463128072227 7.48379517642837 6.29938560091799 2.29409204113258 3.69593943942716 1.78272362956208e-06 1.24509428805423e-05 0.0324506954913996 scaffold_1 1579937 1579943 - 1
scaffold_1_1581213_1581332_- 84.7809984302073 83.604801919671 87.8933436067738 136.940450435309 126.943869485566 111.707391498906 112.766847171632 104.201656162944 0.626431602280655 6.95480158631598 0.00105686723833423 0.00379213498518584 0.0117246385414782 scaffold_1 1581213 1581332 - 1
scaffold_1_1587995_1588070_- 43.4146011737882 46.5566612451093 41.5829551619347 26.7408207351443 17.5340508020712 46.2969122358186 41.0611287613971 62.5582715364155 -0.982088772586436 5.61889007482028 0.00249580070183888 0.00810418958763564 0.0240402938064624 scaffold_1 1587995 1588070 - 1
scaffold_1_1629597_1629601_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 11.4675205032858 9.21849114267006 8.59267151869201 6.2323604755577 0.0674505595624924 6.43394518850633 2.85446414836779 7.17027611064722e-08 6.71710410623005e-07 0.0393893081471958 scaffold_1 1629597 1629601 - 1
scaffold_1_1861515_1861524_- 4.72071536317117 6.57181444323414 6.53341834685885 1.38777878078145e-17 1.38777878078145e-17 5.56115828274126 5.83847523839224 0.0535579935675479 -5.64823803967976 2.72502450621334 0.000239614803639346 0.000997954006322886 0.0328045812949973 scaffold_1 1861515 1861524 - 1
scaffold_1_1877799_1877823_- 6.08072290800516 6.15189541478762 8.71191450390002 20.0689901809496 22.4062750459261 0.0774025440533639 6.80885536125621 9.68901665396191 1.58740543708309 3.77768812889034 0.000402726236439928 0.00158705931333893 0.0350285939673018 scaffold_1 1877799 1877823 - 1
scaffold_1_1885724_1885749_- 15.6116034607496 15.4312175951094 18.2287967127773 1.38777878078145e-17 1.38777878078145e-17 9.62797672396515 10.4672871991271 9.63245228274864 -7.09535833623352 3.79531396000671 2.51249811802165e-10 3.89418087303111e-09 0.0229929541503201 scaffold_1 1885724 1885749 - 1
scaffold_1_1892641_1892647_- 8.69129944836075 6.89231007230034 7.80370453438448 28.2157140011575 23.3694653438906 20.6132504326086 13.8830239181992 27.9801295698756 1.70992782153619 4.44194959223763 3.24135165924291e-05 0.000169438829291943 0.0287078163416488 scaffold_1 1892641 1892647 - 1
scaffold_1_1893147_1893153_- 38.7203747675857 28.1312354410562 27.9086914787094 51.7514955110261 61.4707513941039 35.654820756955 38.6203740671848 42.8705383857628 0.8390289939889 5.60972547186899 0.00210846759109064 0.00699593531445943 0.0198085319301264 scaffold_1 1893147 1893153 - 1
scaffold_1_1926475_1926529_- 7.55382318999471 6.80109125203715 5.71713786434252 22.6393451549899 12.2573250570049 24.2244731870771 19.9005780872933 21.4732683672793 1.36639677347441 4.27241796826587 0.00293957637673663 0.00938949380310825 0.0260118849571889 scaffold_1 1926475 1926529 - 1
scaffold_1_1945075_1945079_- 5.32425365394445 0 0 10.5661906557545 11.9487873024894 5.70597306160707 0.0111805314912278 0.0281951456932019 2.62274478900244 2.80948619096045 8.74840353885042e-05 0.000408272196315829 0.0441771934444767 scaffold_1 1945075 1945079 - 1
scaffold_1_2077614_2077648_- 6.29892676989607 7.8139998698579 6.94313701120231 1.38777878078145e-17 1.38777878078145e-17 7.83197849927586 0.0150352402768614 0.0379367669004602 -5.88400661168533 2.72448348165538 7.92724827585449e-05 0.000374238151103506 0.0413307642811392 scaffold_1 2077614 2077648 - 1
scaffold_1_2082743_2082756_- 44.2951247394133 42.1671423577997 42.2927308458168 10.3467046915414 0.0475862602270243 16.7042519110571 16.2350655894897 15.3761798959398 -3.00668870111427 4.89699146950648 2.84618160332279e-12 5.89078602980406e-11 0.025004796155516 scaffold_1 2082743 2082756 - 1
scaffold_1_2210150_2210161_- 18.005353324169 14.533352085025 17.7811004251936 65.855655858706 71.6059768028011 25.198008820494 25.7459573179659 26.2666943549881 2.02666058746377 5.32243966829276 8.2325210557542e-13 1.862928042461e-11 0.0178561016990708 scaffold_1 2210150 2210161 - 1
scaffold_1_2212928_2212979_- 81.1781319408866 82.6289750906812 123.73118457892 226.300992072258 463.308440191639 169.965705445052 258.72577194553 234.720863132018 1.84571464272515 7.89085942010747 5.50493202602213e-08 5.27841081176867e-07 0.0620252130743908 scaffold_1 2212928 2212979 - 1
