"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "logCPM" "PValue" "FDR" "tw_dis" "chr" "start" "end" "strand" "de"
"JGI_V11_230081.8" 14.9097681402763 7.8386232294621 8.17984044269992 17.6003090683423 28.5587499545473 8.47257732999851 14.5948420163236 17.8527199142926 1.15292702414507 4.25653513104672 0.00716672580095521 0.0202493809187367 0.0362570180383412 "scaffold_1" 1007278 1007367 "+" 0
"JGI_V11_230081.9" 293.711252807231 216.285998454611 290.140326695494 351.327029010919 541.68415275728 229.991544860952 264.557334356952 316.387634058337 0.743119565406297 8.49970993088478 0.00346885797172537 0.0108955523522762 0.0351974660293338 "scaffold_1" 1008363 1008547 "+" 0
"JGI_V11_232153" 9.84344539532588 10.7489933294961 12.3879368460506 22.5859023529454 27.3358295179746 11.5788818750962 12.1054097805223 12.5744312008395 1.17316476269166 4.27075632840347 0.00209769301153245 0.00696472381364034 0.0217502973605641 "scaffold_1" 1142701 1142721 "+" 1
"JGI_V11_299828" 17.0349592701708 13.1848280512685 14.4004485428365 25.7800793251932 10.6738988683783 8.49306510075231 7.22432105744396 11.7782165656131 0.291999025203576 4.16672710900886 0.552262568280403 0.699463897114347 0.0354095105605085 "scaffold_1" 1180791 1180794 "+" 0
"JGI_V11_300039" 11.3490026205082 12.7580808518094 11.9204453773633 9.48314171079101 6.58040912476716 10.955461525804 8.940659200764 8.53820102798207 -0.573968063434526 3.80113701456923 0.308299852103113 0.45548851607374 0.0232878086311608 "scaffold_1" 1253015 1253051 "+" 0
"JGI_V11_94071" 69.639512985965 88.5632041989643 53.0247439813003 61.695523133969 95.5444171626212 72.3481171175851 58.0684236690869 14.4126686384982 0.159033398936937 6.25191920972874 0.744766917963533 0.862303755045214 0.124319807657048 "scaffold_1" 1269185 1269192 "+" 0
"JGI_V11_94071.1" 10.9205700482166 9.40510166073209 6.97719549911343 9.53667738097763 15.70453970032 13.660167563507 0.0248277604467639 0.0627325749750351 0.465537129172986 3.57013292679124 0.511994213756935 0.662061329494514 0.169580624097411 "scaffold_1" 1269405 1269415 "+" 0
"JGI_V11_220021" 6.28304232665478 7.28211216102411 9.22287004760526 6.74012457198544 8.03968905019477 0.0591462264020899 6.41098464098439 5.69349825861519 -0.0406893369014579 3.25084593646616 0.988377437687017 1 0.0310823685689769 "scaffold_1" 1359614 1359645 "+" 0
"JGI_V11_232197" 51.5951114659256 56.8614995635581 46.2672905346499 44.0389237473165 35.4526166349775 48.2530529810415 41.8006521602279 42.7616024480041 -0.375023822460225 5.78543819263648 0.162959723127817 0.279128487907579 0.0172361846830934 "scaffold_1" 1394059 1394082 "+" 0
"JGI_V11_232197.1" 9.1411362088486 8.30968870867755 4.99324128880757 1.38777878078145e-17 1.38777878078145e-17 0.0308289198051742 0.0116932795664972 5.97348470043461 -5.97432516556412 2.71473476448671 4.67228447288171e-05 0.000233339248589282 0.036791803811857 "scaffold_1" 1394632 1394660 "+" 1
"JGI_V11_299840" 49.4758897417493 37.4320029216092 58.7493380239348 114.087654959698 176.806556617712 32.6267226850378 28.078162213671 36.9350167780303 1.5805591415315 6.30073931112891 1.75736125263357e-08 1.88278880963234e-07 0.0342134262349062 "scaffold_1" 1478716 1478781 "+" 1
"JGI_V11_300053" 42.4234814290436 43.9354273756362 41.4266313232463 28.6179173184268 25.0859804273742 146.148070019855 128.079315196305 149.992773005303 -0.663502794616479 6.47156227077812 0.0231077094234037 0.0550809468769944 0.0149832665097643 "scaffold_1" 1515529 1515540 "+" 0
"JGI_V11_300057" 51.2173668547922 38.0071760552249 69.4705666072523 26.8504516465731 44.1731024275526 80.7185573297247 118.63018603592 150.539944065161 -0.573340833948515 6.41326205464821 0.130135824003174 0.234783655692241 0.054820810123395 "scaffold_1" 1588593 1588638 "+" 0
"JGI_V11_300058" 11.8792428568065 10.2301903095529 11.7630799694694 12.035539144643 16.8666826891995 22.3762197586677 23.547224352084 29.3428432770606 0.351413068820709 4.45402328624301 0.43280463184632 0.585802384753414 0.0222711924869889 "scaffold_1" 1591711 1591715 "+" 0
"JGI_V11_205172" 32.1662510041877 36.1690758918418 32.5002940362884 17.7946353928998 14.1694651064176 31.51265082724 28.8071719442045 20.4629704817602 -1.06712253673879 5.05184441453294 0.00207989338218668 0.0069123871771563 0.0211309246835527 "scaffold_1" 1623655 1623687 "+" 1
"JGI_V11_232248" 15.1936357358802 17.4885593877702 14.207563533051 6.73579985537025 7.35586611252563 10.5988974399025 12.0210331135336 17.4840486278486 -1.13761901916612 4.08066984573999 0.0197457940842022 0.0484276062522716 0.0239962750902454 "scaffold_1" 1640782 1640792 "+" 0
"JGI_V11_220051" 38.7334149757776 38.3413700036456 38.5257458912447 0.0236023522554409 6.37393011130392 17.8822007850903 20.6405896248896 17.9682312298389 -3.53947911046997 4.82841953457577 6.72787274419684e-14 1.78877097008241e-12 0.0209561572418011 "scaffold_1" 1647762 1647798 "+" 1
"JGI_V11_190015" 5.30162568827061 5.28624155772789 7.6791460697606 1.38777878078145e-17 1.38777878078145e-17 0.0335128630896369 6.38212079591651 0.0320574088724104 -5.68212968363234 2.58493755903918 0.000259006348497009 0.00107039839559458 0.0370262961412249 "scaffold_1" 1665636 1665642 "+" 1
"JGI_V11_190018" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.47066865594376 12.5012443855699 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.45281946869162 2.38006905224855 4.75147184532132e-08 4.6389489742001e-07 0.0305958194237896 "scaffold_1" 1685675 1685714 "+" 1
"JGI_V11_190018.1" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 10.2821660509927 8.41113114330356 6.30933015626156 7.01024676291823 6.48377075915797 6.2895723756973 2.92980387914546 1.87989056414759e-07 1.61135737497601e-06 0.0266714272041819 "scaffold_1" 1686579 1686580 "+" 1
"JGI_V11_190018.2" 5.06593232386347 7.05752951098313 7.92530353663427 12.6753812051475 13.7907360658266 5.77053873872811 8.06419372232453 8.30650805970134 0.971284418316305 3.59661954386981 0.0556798104162973 0.11721883594566 0.0245944544145634 "scaffold_1" 1688814 1688832 "+" 0
"JGI_V11_232260" 26.6846617705234 22.4556693913586 25.4067160637922 27.828674556376 24.8530267743913 23.1168078665655 20.5730618879531 24.0283457507065 0.0835843064716782 4.92249341077969 0.865087720069706 0.948040061716511 0.0187156103104499 "scaffold_1" 1692946 1693004 "+" 0
"JGI_V11_186925" 7.46145847945897 7.4198778417326 7.02341219954593 5.23781479616958 0.025864254095463 5.68579041789082 0.0232430527246374 7.13395526364888 -1.4223752264503 3.02569065001123 0.0708928352267414 0.143547771150111 0.0380008323532335 "scaffold_1" 1771278 1771320 "+" 0
"JGI_V11_299852" 8.680915448465 7.39247034014077 8.32360300071512 12.6478053808604 9.22713027373204 8.50957578079143 9.9910372815627 11.0756402336564 0.421391309474946 3.716541653113 0.464217413392739 0.617316573181444 0.023852012540449 "scaffold_1" 1785022 1785036 "+" 0
"JGI_V11_232289" 18.866593095201 26.7750752929659 27.0826172923332 10.4213478633423 9.66665387134012 18.8644741729033 17.3903725774932 16.4930232338936 -1.26173737379583 4.5482334040797 0.00199288212169872 0.00666034908168435 0.0219356984554104 "scaffold_1" 1788840 1788853 "+" 1
"JGI_V11_309707" 21.2150613443313 23.77229816885 23.0867599532533 13.3020554466842 9.00356244716546 20.6729080174245 16.538115084021 17.7768888833681 -1.01696703763857 4.54347049695797 0.0108999866972793 0.0289198969615411 0.0207367209268531 "scaffold_1" 1836906 1836939 "+" 0
"JGI_V11_190026" 79.6199500385646 80.817651906197 72.2858029770233 90.6184663329295 78.6732476717834 80.0916165568942 101.302109056872 84.4032036046467 0.125571930340817 6.61754931462673 0.597483492773844 0.74124931858139 0.0157020655673855 "scaffold_1" 1841823 1841867 "+" 0
"JGI_V11_205195" 66.7680759790381 75.6539677168877 67.9378472825604 43.9449124108174 45.7509031290618 47.5192971957825 53.0988987507189 44.2723318491972 -0.643802933160315 6.05549075181647 0.00933469123456441 0.0254089006538957 0.0151257464776371 "scaffold_1" 1868879 1868942 "+" 0
"JGI_V11_309722" 8.25889468475912 6.89956961679092 7.54540018372412 0.0197026960846964 5.23574231407992 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -1.48278213410726 2.70170365593317 0.0512511359012728 0.109582775086393 0.0309414033142767 "scaffold_1" 1913528 1913530 "+" 0
"JGI_V11_232322" 0 0 6.94931100423132 0.0270068792282836 7.39861396921096 0.0321035195575119 6.09636143551946 0.0307094468233295 0.697009574562079 2.3858986924746 0.620513370746191 0.761246043848436 0.619316652039473 "scaffold_1" 1951116 1951125 "+" 0
"JGI_V11_309740" 61.3027435433855 63.3289553451728 66.793672377598 55.8348372284391 63.4345445311558 55.6062950072762 70.0967390882788 64.1926105114511 -0.0977378546413007 6.21449440720369 0.721123815676793 0.843270993917867 0.015432139331384 "scaffold_1" 1962874 1962939 "+" 0
"JGI_V11_309746" 2382.37508052591 2403.78900490299 2378.99705603813 2980.40784349597 3123.42368562874 3012.7623576477 2264.16678217927 2386.26218295531 0.353653916864792 11.55570120627 0.0307639066157196 0.0706196711153906 0.0153678209318286 "scaffold_1" 1985516 1985613 "+" 0
"JGI_V11_309746.1" 68.9546461388308 58.1580465644086 43.5186914381021 85.5009937760155 85.994693543873 89.6325822591614 73.8182116372008 21.0912364377698 0.591130098635864 6.28306439715651 0.186023756581859 0.309877296462142 0.10333019827378 "scaffold_1" 1985999 1986104 "+" 0
"JGI_V11_309746.2" 17.0560518542348 15.6243409796694 9.67860827298054 14.536347576192 18.3701378021043 8.10767717547659 9.62920652606886 18.530970717694 0.217773254363341 4.19650964428309 0.658385878541511 0.792569263646791 0.0326814655916646 "scaffold_1" 1986310 1986333 "+" 0
"JGI_V11_309746.3" 70.8383759702351 54.3387489141491 31.1550855293931 79.2459790195023 59.2756851956297 43.5952173257477 82.2591347008678 26.7278635551635 0.409751597127568 6.05693789314406 0.347273043917662 0.496844086515564 0.0955054602933378 "scaffold_1" 1986618 1986624 "+" 0
"JGI_V11_309746.4" 15.3647161894838 7.92126288999141 12.8877154960002 12.5649505444653 17.7840219520452 15.1431259033766 11.1503155330191 8.94763975775071 0.328498150540175 4.07856677711052 0.483429006024251 0.636097372831755 0.0280082931867344 "scaffold_1" 1986938 1986941 "+" 0
"JGI_V11_309746.5" 22.5395535955158 11.3748808297423 14.8958324768843 13.104309921394 20.8707087875963 6.3875546033605 10.4690972916006 13.4265078095988 0.0615345984636808 4.21924352639961 0.920016686934455 0.98636749003641 0.0343712218429208 "scaffold_1" 1987249 1987312 "+" 0
"JGI_V11_309746.6" 31.637565792909 21.2698855667545 28.9454414731291 28.5484480798383 40.8653814076926 29.6570514647408 21.218411405743 7.78743455970172 0.345550149834126 5.02300019357954 0.398972042461195 0.551626925781718 0.0566044880171574 "scaffold_1" 1987414 1987583 "+" 0
"JGI_V11_299867" 0 4.84060867292924 0 13.0493354356255 10.4849368848437 5.39691048820344 5.38574118035173 6.64279604816258 2.80580140707358 3.11977768875235 2.84009221739921e-05 0.000150550021081604 0.0299979296304176 "scaffold_1" 1988827 1988856 "+" 1
"JGI_V11_4167" 27.8760693217552 32.0297676391663 20.5649395642862 57.7155436358575 35.3904304637428 37.7802467381986 30.8400012585229 25.2600404808186 0.792464383823408 5.34306325630126 0.0142469753667964 0.0366263443979014 0.0321802468402517 "scaffold_1" 2024522 2024527 "+" 0
"JGI_V11_299870" 58.4294393655073 56.0142521524204 58.1857055701574 40.9079079308705 41.9602839470414 58.444820225954 48.9205514290169 55.4922954429578 -0.472898076901294 5.96579460737449 0.0687549236609845 0.13991434605112 0.0148155574811947 "scaffold_1" 2034982 2035027 "+" 0
"JGI_V11_190063" 57.546461794593 52.3044792737556 51.1088642844211 67.6928107668664 69.5500353410061 54.8626180763151 53.0452175214397 63.7554470376724 0.354044604455295 6.12378509868429 0.138805936187665 0.247151748242523 0.0149872842527325 "scaffold_1" 2045725 2045770 "+" 0
"JGI_V11_220094" 13.4276283824233 12.461505614139 14.3483616064866 15.5751265587195 16.2089107310866 17.5446121624192 26.3558601290977 12.3358977150754 0.241893644184739 4.36801616250288 0.558273061055417 0.705496969561592 0.028177612881063 "scaffold_1" 2060780 2060876 "+" 0
"JGI_V11_205240" 45.5801050966652 42.0260201626722 43.8469363706675 34.1737686013142 33.8047463787519 45.7933158877403 34.2232426739207 35.751807798387 -0.36553505783333 5.5753857325157 0.195023971219714 0.321243788244961 0.0175898114807366 "scaffold_1" 2087920 2088007 "+" 0
"JGI_V11_300090" 30.6496287831468 30.0686786150291 27.6815937877522 34.1640231338664 31.4031255412383 19.5956491077656 32.0530703120566 30.1114264540743 0.152899473488428 5.17740449906899 0.621000594180911 0.761426736971008 0.0213069135148992 "scaffold_1" 2092225 2092299 "+" 0
"JGI_V11_300091" 5.55727924978945 4.78533545549747 21.8535844890767 19.9984924008302 38.1795143796498 14.2139753269778 27.1397420736397 21.8217959492558 1.43137970053339 4.59092348167141 0.00552582447225942 0.0162347001157004 0.0982685579864082 "scaffold_1" 2096677 2096746 "+" 0
"JGI_V11_299504" 150.69888742313 159.966251978181 165.142753728321 113.077099499796 114.044877479259 123.30774805279 126.991997078141 129.858347941181 -0.481612522061514 7.30529243271725 0.00781102265675897 0.0217976551695743 0.0105790956619629 "scaffold_1" 2203887 2203967 "+" 0
"JGI_V11_300097" 36.6828132960629 32.1410932277834 52.3588009932622 58.6510058883691 86.3621648916781 67.3048998305578 84.2263632102948 84.681949672534 0.842093977502951 6.21150828789768 0.00367560116947027 0.0114741406219239 0.0300011394911279 "scaffold_1" 2240871 2240911 "+" 0
"JGI_V11_300101" 5.59741703367773 6.69854889540444 5.64852954026734 5.80542856636636 5.41048433542265 0.0290599043088068 0.0110234274068722 5.61156269436215 -0.0935516955848019 2.884243882647 1 1 0.0319241965971915 "scaffold_1" 2272313 2272314 "+" 0
